date,close,avg_block_size,blocks_size,cost_per_transaction_percent,cost_per_transaction,difficulty,est_transaction_volume_USD,est_transaction_volume,hash_rate,median_confirmation_time,miners_revenue,n_transactions_excl_chains_longer_than_100,n_transactions_excl_popular,n_transactions_per_block,n_transactions,n_unique_addresses,output_volume,total_bitcoins,trade_volume,transaction_fees_USD,transaction_fees,mempool_count_mean,mempool_count_stddev,mempool_count_min,mempool_count_max,mempool_growth_mean,mempool_growth_stddev,mempool_growth_min,mempool_growth_max,mempool_size_mean,mempool_size_stddev,mempool_size_min,mempool_size_max,wallets_created,transactions_per_sec_mean,transactions_per_sec_stddev,transactions_per_sec_min,transactions_per_sec_max,utxo_count_mean,utxo_count_stddev,utxo_count_min,utxo_count_max,news_stories_total,news_stories_positive,news_stories_negative,news_stories_neutral
2016-08-31,575.47,0.8358813559999999,81040.73132,0.6205235029999999,4.442228459,220756000000.0,162059671.7,282053.8344,1481467.823,8.55,970161.445,146290,234933,1676.866667,226377,392551,1783742.789,15846700.0,15333990.5,36031.47692,62.71033455,4399.951389,2180.989293,1844.0,13125.0,1206.054583,615.4661764,460.53333330000004,8443.9,3372728.434,1409571.6930000002,1354401.0,8266188.0,8518439,2.590381944,0.62974022,1.25,8.433333333,42374761.25,12986.29209,42350662,42390100,9,6,1,2
2016-09-01,572.3,0.84624166,81160.05139,0.650390781,4.38524805,220756000000.0,160610637.8,280787.8283,1547310.8369999998,8.016666667,1008150.0,158945,223109,1689.411348,238207,384065,1788232.59,15848450.0,14999479.55,36446.782139999996,63.71815060000001,4447.245833,1955.3751809999999,1839.0,11157.0,1277.52455,687.3860904000001,17.33333333,7847.633333,3616435.834,1895650.1230000001,1276887.0,8638116.0,8531200,2.7244791669999997,0.590174061,0.033333333,5.3,42405349.92,12639.59633,42382260,42427098,22,9,7,6
2016-09-02,575.54,0.72665085,81271.22897000001,0.852671202,5.059258876,220756000000.0,134009917.3,231019.7167,1678996.866,6.966666667,1109403.0,153726,179744,1476.183007,225856,389622,1595134.293,15850362.5,15043105.57,33260.97281,57.33859607,3343.4215280000003,1303.7180740000001,1362.0,7454.0,1203.5198380000002,552.1924627999999,383.6333333,8172.916667,2281028.903,819451.9545,1074786.0,5225228.0,8543378,2.630891204,0.526702629,1.2,5.133333333,42429620.75,14408.398930000001,42401411,42450091,14,7,2,5
2016-09-03,598.21,0.769942183,81368.24169,0.927466758,5.439090822000001,220756000000.0,106852789.6,175375.5082,1382703.301,10.38333333,959616.0,123443,180771,1446.063492,182204,358536,1308424.9209999999,15851937.5,40400922.25,31408.104069999998,51.54954056,4121.342361,2091.7135780000003,1347.0,10169.0,992.6853241,718.4784626000001,306.8333333,8203.0,3090428.117,1410351.014,1073198.0,7724811.0,8555129,2.049560185,0.611370934,0.783333333,5.366666667,42450180.71,10579.17732,42437981,42468719,2,0,0,2
2016-09-04,608.63,0.579355497,81471.94632,1.234091379,7.667449347000001,220756000000.0,113850085.3,185085.9756,1964316.595,6.033333333,1376331.0,114169,224939,1023.709497,183244,347566,1160632.754,15854175.0,22587938.84,28683.088139999996,46.63006916,2756.526389,922.1002687000001,1424.0,7255.0,958.7623380000001,566.1294504,363.2666667,8146.933333,1984258.178,535955.2862,1054575.0,4318686.0,8567518,2.041516204,0.422821551,1.1,4.633333333,42448210.75,5471.891583,42434456,42456328,5,2,2,1
2016-09-05,606.59,0.880298857,81595.18816,0.6972274470000001,4.876329527,220756000000.0,159238902.6,260037.0734,1536337.0019999999,9.966666667,1072259.87,148149,229209,1626.307143,227683,422792,1713681.507,15855925.0,22519218.63,38609.83577,63.04984857,5237.136806,2470.514906,1692.0,13508.0,1265.49015,807.4432272000001,446.3166666999999,9764.7,6701837.606000001,3157647.252,1321277.0,14662106.0,8581092,2.547025463,0.630923804,1.3666666669999998,6.266666667000001,42470135.42,17624.17955,42444179,42502955,9,5,3,1
2016-09-06,610.44,0.866949559,81713.0933,0.7679420920000001,4.6569127,220756000000.0,140759736.1,229269.0547,1492441.659,8.816666667,1044942.9,142995,247669,1706.75,232118,416403,1600893.42,15857625.0,14155539.59,37238.262160000006,60.65357465,4051.5479170000003,1825.513847,1784.0,11609.0,1216.323391,720.097425,418.9166667,8579.783333,3310235.9669999997,1180590.188,1530355.0,7101068.0,8594507,2.579849537,0.610171373,1.316666667,12.2,42525550.92,22146.07246,42485314,42553515,15,8,2,5
2016-09-07,614.54,0.8093318359999999,81836.11174,0.847725863,4.847766577,220756000000.0,143426494.4,231650.6411,1668023.03,8.15,1177623.3,154877,223812,1650.059211,250809,400704,1603741.19,15859525.0,16922951.24,39478.48749,63.76239601,3790.778472,1639.027716,1467.0,9187.0,1226.294456,692.455818,563.05,12810.66667,2688022.298,936360.0057,1069754.0,5384969.0,8608331,2.6985532410000004,0.652005239,1.5833333330000001,6.7,42557295.08,10437.17303,42539098,42578932,20,9,7,4
2016-09-08,626.32,0.8141071879999999,81953.34318,0.759002744,5.162922641000001,220756000000.0,154415043.4,245006.0189,1580232.344,7.966666667,1134450.0,139753,218471,1576.430556,227006,399896,1626880.301,15861325.0,21304907.48,37564.41706,59.60240707,4371.668056,2342.176288,1594.0,13194.0,1220.182292,683.7723087,490.3,7496.933333,3994481.558,1947953.5580000002,1268969.0,9379809.0,8622584,2.53775463,0.546498012,1.4166666669999999,5.666666667,42590164.79,16234.093190000001,42567392,42614191,16,12,2,2
2016-09-09,622.86,0.81432851,82069.79215,0.778261733,5.2260680189999995,220756000000.0,149137276.2,237915.4123,1569258.509,9.366666667,1120494.375,139773,190432,1553.104895,222094,379259,1761844.574,15863100.0,16550749.95,40183.9757,64.10461147,4976.098611,2430.858363,1787.0,12914.0,1163.484792,618.7172322,298.21666669999996,8702.466667,3379495.017,1359659.352,1407653.0,7130988.0,8638044,2.52224537,0.71130804,0.783333333,6.8,42607359.29,9217.65508,42584707,42618251,9,3,5,1
2016-09-10,623.51,0.646603348,82170.01567000001,1.266510685,6.465407967000001,220756000000.0,98687889.73,157018.8059,1700944.5369999998,7.216666667,1217738.125,120038,177045,1247.2258060000001,193320,355122,1478034.976,15865037.5,13826608.29,32154.5431,51.15995466,3153.723611,1009.8981550000001,1746.0,7234.0,989.9490856000001,571.5826791000001,405.5,8090.516667,2165956.555,586477.3481,1348623.0,4278783.0,8651037,2.1881481480000002,0.518106601,1.216666667,5.3,42604022.08,10123.2431,42588133,42617334,5,2,1,2
2016-09-11,606.72,0.591717,82267.05726,1.281002885,7.095467756000001,220756000000.0,99918473.19,163733.6717,1799709.0590000001,7.433333332999999,1251012.5,112965,205358,1099.945122,180391,373779,1506619.985,15867087.5,19748109.56,28946.02405,47.43305867,3258.713889,1562.922777,1611.0,9445.0,914.6773264000001,365.22386439999997,341.1833333,4752.9,2018467.063,903124.1929,1047486.0,5342780.0,8664649,2.031446759,0.571818166,0.95,5.466666667,42602132.21,17284.10076,42583279,42640542,5,3,2,0
2016-09-12,608.24,0.690828184,82379.66225,0.973995707,6.130812918999999,224587000000.0,131334047.5,214931.7527,1829872.7140000002,6.833333333,1245625.425,128782,237998,1280.055215,208649,401012,1672258.4919999999,15869125.0,24913919.87,34173.609639999995,55.92604475,3471.65,1719.573834,1391.0,10567.0,1180.537442,815.1493971,420.11666669999994,8679.95,2607060.108,1266468.881,949466.0,6893036.0,8679314,2.413842593,0.5933072429999999,1.216666667,6.966666667,42637991.88,13380.18837,42623678,42664924,13,6,3,4
2016-09-13,609.24,0.781709458,82509.42602,0.9017093540000001,5.4551680000000005,225833000000.0,145930431.2,237702.6831,1863551.3530000001,7.8666666670000005,1275111.84,157087,228878,1453.10241,241215,404798,1993041.5359999998,15871187.5,32818905.11,41984.34911,68.38732914,4951.031943999999,2785.3692960000003,2095.0,15186.0,1299.599549,725.7818417000001,541.2333332999999,9177.583333,3559195.936,1425555.114,1683395.0,8684507.0,8695382,2.714201389,0.6859181059999999,1.333333333,6.216666667,42635974.13,7141.865725,42622283,42649306,15,8,4,3
2016-09-14,610.68,0.764206872,82628.6423,0.91856959,5.329555726000001,225833000000.0,134490737.6,219075.9693,1751289.2230000002,7.333333333,1197718.9,140456,230842,1485.897436,231800,388645,1897616.618,15873137.5,15168677.68,38286.01723,62.36523412,3945.811806,1267.872165,2208.0,9426.0,1206.9192130000001,644.2413703999999,492.3,7899.683333,2849220.0939999996,676125.6458,1830396.0,5815891.0,8709911,2.6123032409999998,0.72625332,1.25,6.8,42623319.13,7417.491966,42609291,42637981,11,5,2,4
2016-09-15,607.16,0.752978812,82744.60102999999,0.985814286,5.206461443,225833000000.0,123313922.9,201325.5668,1728836.7969999998,8.1,1179081.75,145856,210471,1516.155844,233488,397310,1564540.185,15875062.5,11891587.4,36564.51935,59.69619981,5002.065278,2335.146574,1914.0,14304.0,1200.203808,555.7044635999999,491.6833333000001,7584.9,3648245.372,1505507.7140000002,1501644.0,9013832.0,8724302,2.641516204,0.629181232,1.233333333,6.266666667000001,42615097.0,13585.968780000001,42599696,42642703,20,12,5,3
2016-09-16,606.97,0.7762365,82853.27414,0.967461756,5.194687287,225833000000.0,114444424.4,187558.4653,1571669.815,8.8,1067815.0,129733,212506,1522.442857,213142,377920,1901247.274,15876800.0,12836700.35,39391.037639999995,64.55642211,6638.363889,4394.104123,1958.0,17924.0,1243.828773,926.9153255000001,485.61666669999994,25787.7,5345900.228,3858268.038,1625584.0,13076592.0,8738021,2.512986111,0.583971453,1.166666667,6.25,42636326.63,12086.51233,42614428,42650357,12,3,5,4
2016-09-17,605.98,0.7543839390000001,82976.23872000001,1.373376556,5.912943492,225833000000.0,92793982.27,152553.9354,1829872.7140000002,8.5,1239350.125,134288,188780,1322.263804,215529,376568,1475509.565,15878837.5,8953094.947999999,35060.67287,57.63998368,4549.272917,2602.349338,1893.0,13529.0,1140.018981,671.5625719,382.5,7859.766667,5792049.557,3479770.373,1605134.0,13446485.0,8751604,2.309398148,0.509542961,1.266666667,7.733333332999999,42610732.92,9734.099583,42595090,42625150,4,0,1,3
2016-09-18,609.87,0.678307186,83074.59327,1.12523598,5.978730985,225833000000.0,101804671.5,165789.453,1627800.88,7.7,1112983.75,115692,220874,1321.4,191603,369331,1626466.709,15880650.0,9289978.564,32559.042830000002,53.0225757,3345.169444,1244.002422,1845.0,9035.0,1004.1971300000001,522.8702083000001,360.1,7035.966667000001,2365371.776,689411.7507,1455424.0,4726465.0,8765726,2.155983796,0.698218137,1.133333333,5.733333332999999,42623574.29,15966.677459999999,42606064,42656098,2,1,0,1
2016-09-19,609.23,0.835041233,83185.65375,0.7818034859999999,4.713069626,225833000000.0,134760154.4,221106.7704,1493086.325,10.96666667,1013869.98,138893,244880,1680.75188,223540,399754,2074708.0080000001,15882312.5,12354975.68,40299.0843,66.12043758,6364.131944,3785.178132,1921.0,17327.0,1184.37809,665.960136,434.1833333000001,15247.083330000001,4417919.494,2169919.16,1523058.0,9461640.0,8780464,2.570821759,0.804873233,1.016666667,8.833333332999999,42674035.46,10902.862159999999,42657154,42690210,24,9,3,12
2016-09-20,608.31,0.7854744770000001,83305.83135,0.814265758,4.8721626769999995,225833000000.0,148383128.5,243390.6807,1717610.584,8.283333333,1166565.275,150612,235825,1620.830065,247987,419627,2304138.844,15884200.0,13349846.12,42277.380880000004,69.34697102,4163.852083,1758.2047,1616.0,10587.0,1210.313275,570.9899977000001,7.533333333,7661.983333,3348108.9560000002,1272411.081,1387230.0,7240691.0,8796190,2.761423611,0.7342007540000001,0.033333333,7.016666667000001,42700595.46,26307.708730000002,42670194,42746078,40,13,10,17
2016-09-21,597.15,0.711351795,83423.91574,0.839121778,5.3496443739999995,225833000000.0,152507128.5,255024.3784,1863551.3530000001,6.7,1241468.76,147081,228039,1441.060241,239216,408180,1867494.606,15886275.0,20607535.09,38849.77858,64.96509855,3548.602778,1608.7258630000001,1528.0,9697.0,1202.445208,583.6794904,449.8166666999999,7240.116667,2410365.0719999997,869658.6054,1182969.0,5734615.0,8811616,2.736608796,0.682729721,1.266666667,7.583333333,42772731.17,10240.65249,42753380,42792352,27,9,5,13
2016-09-22,596.3,0.762582106,83531.43982,0.919490365,4.710935437,225833000000.0,118467306.4,198504.1998,1582896.0280000002,9.55,1051860.0,140995,219880,1639.907801,231227,391223,2326674.028,15888037.5,12923838.33,37435.46819,62.72699094,4213.930556,1925.7217640000001,1467.0,12262.0,1167.998646,604.6573152000001,430.58333330000005,8608.25,2757064.598,986955.8621,1145249.0,6047936.0,8827132,2.653969907,0.7428182,1.15,7.516666667000001,42791773.63,16808.42627,42774973,42826148,38,7,14,17
2016-09-23,602.84,0.8052610509999999,83640.95532000001,0.7378260040000001,4.760949428,225833000000.0,144015257.5,238546.4412,1526764.9640000002,9.883333333,1027531.44,141956,206549,1641.080882,223187,389323,2253377.478,15889737.5,12358708.78,36258.01994,60.05767564,4777.972222,2943.645059,1621.0,14954.0,1128.102419,638.9951298999999,444.9,8656.35,2804393.014,1400476.967,1173363.0,7337392.0,8842084,2.570914352,0.74635726,1.3,6.95,42818860.42,15493.7373,42801633,42846607,20,10,7,3
2016-09-24,602.63,0.638012006,83747.50332999999,1.276219017,6.150660949,225833000000.0,101454030.9,168229.2784,1874777.5659999999,7.0,1258908.625,129762,193345,1260.538922,210510,369379,2031871.053,15891812.5,6905876.289,35867.011289999995,59.4740433,3612.0777780000003,1784.5185390000001,1512.0,9055.0,1062.460208,499.7945339,434.25,7186.3,2518978.6459999997,1317326.515,1029612.0,7440313.0,8856888,2.39162037,0.820482567,1.183333333,8.666666667000001,42843130.25,6467.593526,42827314,42854282,3,1,2,0
2016-09-25,600.83,0.571385484,83853.78103,0.927690949,7.226087764,234689000000.0,153681855.5,256012.6864,2230413.265,6.066666667000001,1395674.25,124190,227516,1060.741935,197298,374974,1861238.253,15894125.0,6562797.42,30018.413610000003,50.00651953,2605.786111,947.6880005,1402.0,6356.0,977.7081944,401.8677961,460.58333330000005,3682.9,1606604.374,497513.8333,970898.0,4164992.0,8871122,2.214236111,0.561141869,1.233333333,5.316666667,42829490.79,10046.861420000001,42814892,42847625,3,2,1,0
2016-09-26,608.04,0.770834412,83971.71869,0.792072235,5.2075892580000005,241227000000.0,151722294.1,249096.6755,1834694.782,6.95,1165493.715,148541,238511,1508.294118,230769,430205,2278155.602,15896037.5,14621404.9,36865.54051,60.52560461,3538.2895829999998,1831.1110609999998,1370.0,13325.0,1277.230995,630.0278432,486.4,9134.45,2930029.207,1377325.448,951075.0,8213026.0,8886648,2.677175926,0.646891299,1.3833333330000002,5.816666667000001,42852874.54,12628.3456,42830484,42874730,27,10,10,7
2016-09-27,606.17,0.76222971,84100.53551,0.890928105,5.408639784,241227000000.0,147525117.8,244254.9716,2026558.289,7.1333333329999995,1276511.73,152623,230695,1437.91716,243008,425011,1775280.083,15898125.0,12980365.43,38434.986730000004,63.63619115,4340.369444,3103.0260329999996,1512.0,15199.0,1242.478854,570.5572972,497.1833333000001,13631.36667,2916548.735,1728379.7780000002,1227023.0,8267984.0,8902585,2.722523148,0.569969221,1.516666667,6.0,42867529.96,11255.04373,42837717,42880706,22,10,3,9
2016-09-28,604.73,0.782306155,84216.31683,0.769059162,4.924745671,241227000000.0,150481350.0,248972.3035,1774737.436,9.05,1119367.32,152705,237287,1587.804054,234995,433852,2545689.057,15899975.0,9494530.322999999,39132.10886,64.74431075,4705.049306,2884.907871,1590.0,16630.0,1227.920648,512.2761717,489.36666669999994,10704.06667,3157385.1380000003,1410531.751,1512408.0,8567899.0,8918780,2.710833333,0.6548456260000001,1.1,5.95,42842047.25,12055.41445,42829015,42877069,30,6,10,14
2016-09-29,605.69,0.832816378,84335.40957,0.729428858,4.631343625,241227000000.0,154115925.8,254451.0729,1714780.091,9.35,1083864.36,156615,245515,1697.412587,242730,440834,1838851.924,15901762.5,12937984.0,41513.0382,68.53955587,5648.474306,3762.950318,1601.0,19159.0,1242.6228939999999,455.13365949999996,491.7666666999999,8655.416667,3503674.915,1735524.659,1502360.0,10146959.0,8935190,2.76337963,0.618814849,1.4,6.216666667,42887929.67,13320.61288,42867574,42909066,13,8,5,0
2016-09-30,609.73,0.8433574009999999,84455.16632,0.73470838,4.4881691539999995,241227000000.0,153295465.5,250909.1684,1702788.621,9.283333333,1084454.0,156505,208930,1767.204225,250943,442960,2464312.41,15903537.5,12885196.89,41820.6319,68.45068728,4954.132639,2359.700618,1560.0,13013.0,1251.637627,390.7136118,523.5,3265.5166670000003,3230754.76,1240198.0359999998,1252112.0,7094397.0,8951582,2.870891204,0.688264422,1.533333333,5.833333333,42918106.71,15545.4313,42901067,42940601,14,9,2,3
2016-10-01,613.98,0.711277045,84566.83681000001,1.196012417,5.8018982370000005,241227000000.0,103778194.3,168997.8412,1882660.659,7.683333332999999,1205132.0,135733,188141,1362.611465,213930,391458,1536124.1830000002,15905500.0,7094655.179,36068.08975,58.735164399999995,3329.009722,1379.7561349999999,1458.0,7782.0,1133.206343,466.4704039,459.7,4849.266667,2806944.472,1291594.4070000001,1186607.0,6513207.0,8966606,2.4080787040000002,0.511845942,1.283333333,4.7,42935023.5,5764.13155,42924598,42944791,3,0,2,1
2016-10-02,610.89,0.718532163,84668.14985,1.122814673,5.745871215,241227000000.0,98603245.04,161729.5057,1690797.1519999998,8.766666667,1074561.0,127679,255570,1366.546099,192683,396449,1420395.1809999999,15907262.5,9087020.025,32570.7033,53.42262056,4541.041667,2420.533382,1466.0,11955.0,1048.601586,347.4566876,472.95,2736.566667,3238092.124,1842270.2580000001,1163389.0,8866083.0,8982024,2.313784722,0.49422929299999996,1.2,4.85,42918321.04,17105.16506,42889670,42944462,6,4,1,1
2016-10-03,612.13,0.86543352,84799.69574,0.789808884,4.642438898,241227000000.0,153303975.3,250145.1805,1822703.313,8.766666667,1164434.0,158004,259375,1715.875,260813,469732,2004659.2019999998,15909150.0,11646426.41,46374.41622,75.66885784,5747.764583,2486.0358309999997,2589.0,14050.0,1290.532257,414.29832989999994,492.7666666999999,3970.3666670000002,4289502.955,1613405.4630000002,2320339.0,10456457.0,8999227,2.892337963,0.6883983579999999,1.216666667,6.4,42977033.67,22147.30002,42925028,43011053,17,7,5,5
2016-10-04,610.2,0.823938892,84929.87809,0.741974513,4.722020038,241227000000.0,168434258.2,275755.5676,1894652.128,9.216666667,1206349.75,167686,261818,1675.075949,264662,477181,1906791.1530000002,15911125.0,12709516.18,43389.51728,71.03602966,6587.658332999999,3907.6707939999997,2443.0,18310.0,1331.5589929999999,629.2747383999999,564.0166667000001,10420.5,5044374.053,2673924.516,2194386.0,12020991.0,9017643,3.007905093,0.628377992,1.6166666669999998,6.816666667000001,42986772.67,18288.20531,42961084,43027661,33,21,6,6
2016-10-05,612.51,0.7889120359999999,85061.6264,0.888038421,4.967302041,241227000000.0,149242509.6,243264.0743,2002575.351,8.216666667,1281294.75,166545,269284,1597.670659,266811,470499,2302843.3,15913212.5,11326509.25,44649.57488,72.77844316,6073.469443999999,3720.260106,1669.0,18785.0,1385.631296,721.5293251,603.95,8523.4,4360987.739,2210993.996,1464289.0,10384042.0,9035936,3.05474537,0.6958730479999999,1.5666666669999998,6.1333333329999995,43022826.58,20306.474580000002,42993744,43054015,16,5,5,6
2016-10-06,613.02,0.827400584,85194.83789,0.8680553320000001,4.6761018210000005,241227000000.0,147862058.6,240794.1547,1930626.5359999998,8.466666667,1237023.87,166297,262224,1704.8819879999999,274486,497719,2291725.0069999998,15915225.0,10859575.09,47728.73455,77.72649993,4855.640278,2030.439365,1787.0,11477.0,1384.0818980000001,562.1795304999999,613.4166667000001,9200.066667000001,3335709.3460000004,1169790.912,1377001.0,6839321.0,9054910,3.131550926,0.747687544,1.6833333330000002,6.733333332999999,43084678.92,21371.923909999998,43064424,43133871,20,8,8,4
2016-10-07,617.12,0.868402063,85319.88779,0.8067926559999999,4.325063153,241227000000.0,143894359.7,232121.372,1726771.56,8.65,1116457.91,159693,241852,1864.0208329999998,268419,471181,2375918.799,15917012.5,15826419.3,45091.12639,72.73818198,5314.202778,2695.450666,1753.0,13736.0,1312.23838,439.32811680000003,536.3333333,3956.6166670000002,3188126.168,1353550.2980000002,1392692.0,7495054.0,9073828,3.052523148,0.7925017540000001,1.55,9.833333332999999,43154611.17,19067.26383,43136779,43195932,12,4,5,3
2016-10-08,619.11,0.761241775,85448.53765,1.020288048,5.398540931,250540000000.0,132635392.0,213666.1383,2171858.804,6.35,1311355.5,153294,202451,1483.266272,250672,439803,2376975.883,15919125.0,7779460.199,41907.552130000004,67.51007174,3233.118056,1208.861543,1468.0,7348.0,1260.131806,525.6848046,491.78333330000004,6881.516667,2372905.267,808683.1307,1190634.0,5023213.0,9091440,2.796724537,0.698689357,1.516666667,7.683333332999999,43190674.79,6696.433191,43182271,43205612,4,2,2,0
2016-10-09,616.75,0.68225275,85557.69808999999,1.06944717,6.018760605,258523000000.0,118494680.5,192461.4744,2056197.685,7.166666667,1232591.36,134274,220329,1315.925,210548,410522,2698212.1319999998,15921125.0,6954834.43,35878.00796,58.27379152,3037.681944,1203.176424,1423.0,8149.0,1015.220451,369.243476,479.1,7644.683333,1908370.574,558175.1655,1115999.0,4293261.0,9108907,2.373773148,0.453749255,1.216666667,4.1,43218007.17,6422.833938000001,43207470,43228841,5,1,0,4
2016-10-10,618.99,0.857546336,85664.89138,0.6852514190000001,4.490204212,258523000000.0,147286256.4,237992.2381,1606404.4409999999,11.25,969459.855,146119,258548,1798.192,224774,421619,2601110.016,15922675.0,13372142.53,42296.78652,68.34518804,11134.592359999999,9039.155036,1746.0,31233.0,1234.471319,689.6472861000001,413.3,18225.216669999998,7400781.557999999,5772948.057,1255313.0,17872978.0,9126826,2.6660532409999997,0.6144087229999999,1.216666667,5.666666667,43228949.75,11364.45887,43209039,43252080,7,3,1,3
2016-10-11,641.07,0.9230886690000001,85793.20071,0.597834065,4.422202597,258523000000.0,194960089.5,304140.4161,1786321.7380000001,10.96666667,1114413.27,177381,231243,1896.151079,263565,444786,2864039.2410000004,15924412.5,29027519.16,51765.57745,80.75501147,9230.908333,3889.930821,2798.0,19001.0,1337.225174,471.8572653,604.7,5232.433333,7740030.484,2808311.454,3133058.0,14468842.0,9145528,2.989803241,0.6807741190000001,1.466666667,7.0,43266299.96,14828.022980000002,43248492,43294905,14,3,6,5
2016-10-12,636.19,0.8654678140000001,85918.69354,0.411826205,5.08946759,258523000000.0,291240400.9,456876.3545,1863429.1519999998,9.516666667,1156671.17,151054,225582,1625.268966,235664,400579,2714191.1760000004,15926212.5,14634705.61,44008.04023,69.03655168,5035.984028,2169.622625,1697.0,11350.0,1152.291898,414.5336526,498.46666669999996,3689.7333329999997,4977497.531,1860390.594,1381649.0,10963105.0,9157725,2.5691435190000003,0.709945426,1.25,5.566666667000001,43281751.92,8343.668867,43266137,43300592,17,10,1,6
2016-10-13,636.79,0.912039688,86035.43462,0.641325638,4.6261460869999995,258523000000.0,165694238.8,259949.2302,1644958.148,10.06666667,1020493.41,158721,235124,1794.554688,229703,400731,2088161.1919999998,15927812.5,14355952.06,42783.63472,67.12105979,6232.105556,2926.48315,1715.0,15860.0,1224.798912,872.5009742999999,508.9,27071.15,5363747.794,2573227.1,1454500.0,10864090.0,9176966,2.660891204,0.5546780720000001,1.516666667,4.966666667,43318026.67,9690.346593,43298448,43335768,27,12,8,7
2016-10-14,640.38,0.858694691,86152.2171,0.742878156,4.729939853,258523000000.0,152633388.5,237995.086,1747768.032,10.23333333,1090902.33,160177,206188,1762.676471,239724,423263,2021409.06,15929512.5,12472092.76,43619.10143,68.01350542,6111.774306,2988.74273,1858.0,14398.0,1239.662025,443.5608244,470.5666666999999,8461.516667,5374123.869,1642313.686,2429320.0,9408987.0,9194097,2.785590278,0.637114972,1.45,5.733333332999999,43346006.88,28519.12265,43317769,43412509,15,11,3,1
2016-10-15,638.65,0.7816515490000001,86263.21162,0.906655139,5.584892076,258523000000.0,129633563.7,202679.1178,1824875.445,10.21666667,1135929.6,143497,193764,1482.028169,210448,384627,3408105.67,15931287.5,6525990.941000001,40039.36755,62.600637199999994,5191.504861,2469.284771,1784.0,13291.0,1089.49,416.729201,409.9333333,3590.75,4566683.094,1805809.01,1535130.0,8486866.0,9210781,2.37181713,0.598752255,1.3,5.916666667,43429117.13,17581.53171,43405626,43451480,3,2,0,1
2016-10-16,641.63,0.758897685,86361.86832000001,0.918459789,5.478171561,258523000000.0,118023531.2,183192.3931,1670660.619,8.283333333,1047566.76,134442,233318,1522.123077,197876,383032,2461115.976,15932912.5,6985758.748,37076.17574,57.54846761,3677.270833,1390.897207,1910.0,8947.0,1007.86,450.27842819999995,347.6,5907.3,2279384.003,629446.2911,1355431.0,4428797.0,9226751,2.270173611,0.633696731,1.033333333,5.25,43454983.25,13516.309290000001,43431263,43484019,9,4,2,3
2016-10-17,639.19,0.929673328,86478.07747999999,0.6417524179999999,4.404028231,258523000000.0,162800543.7,254761.9732,1606404.4409999999,11.26666667,1001040.495,166443,246870,1897.856,237232,435282,1887070.937,15934475.0,15611329.77,46292.0504,72.44112233,9074.125694,5613.45393,1833.0,23162.0,1238.350046,507.5571833000001,453.85,8196.466667,6378776.194,3518195.0069999998,1451736.0,13378330.0,9245471,2.801539352,0.842551141,1.3833333330000002,11.61666667,43486513.0,5732.1314649999995,43471437,43496788,9,1,6,2
2016-10-18,637.96,0.841848613,86608.56402,0.593446621,5.118375026,258523000000.0,216932535.9,339498.1626,1991941.507,9.116666667,1239301.71,165754,195522,1622.716129,251521,435277,2509108.681,15936412.5,14579936.52,49355.05487,77.24037508,6462.840972,3782.622653,1988.0,19355.0,1307.534502,611.9501598999999,536.05,7254.483333,5658665.973999999,2859990.983,1802471.0,11537405.0,9263916,2.818877315,0.665742304,1.516666667,6.016666667000001,43471606.79,7015.764770000001,43462744,43485779,20,7,7,6
2016-10-19,630.52,0.8089161109999999,86710.48745,0.669523295,5.14620893,258523000000.0,154515407.9,244660.6094,1619255.677,10.25,998480.55,139661,265025,1595.436508,201025,406991,1956770.5580000002,15937975.0,20346645.9,39825.40006,63.05977367,8982.028472,8620.805172,1644.0,35627.0,1266.1911,536.2446795,472.88333330000006,10414.61667,5448859.366,4704976.733,1370087.0,20154581.0,9282480,2.672256944,0.6721323020000001,1.216666667,5.466666667,43456351.88,12070.73889,43439218,43480784,21,9,6,6
2016-10-20,630.86,0.977431687,86841.46329,0.606952322,4.128771836,258523000000.0,183925044.7,290684.8809,1722065.561,13.41666667,1065517.32,189028,260621,2017.7611940000002,270380,415474,2465644.969,15939650.0,12216884.5,56514.5789,89.31863339,16233.047919999999,10178.999590000001,4125.0,41076.0,1238.263299,482.77853330000005,279.28333330000004,6979.616667,10950311.93,4377462.044,4550798.0,22658324.0,9300889,2.7552893519999997,0.796103015,0.8,8.766666667,43446508.83,18690.785480000002,43402661,43469115,18,8,5,5
2016-10-21,632.83,0.791085921,86971.20139,0.853360184,5.090640416,258523000000.0,158295045.0,249142.2894,2107602.627,6.7,1302488.0,167442,212078,1618.0182929999999,265355,453739,3172355.535,15941700.0,16705327.89,48338.88759,76.08109984,3820.442361,1443.972681,1684.0,9023.0,1253.666111,445.83868739999997,594.4166667000001,7356.1,2647346.653,1109135.284,1302396.0,6432455.0,9320717,3.026643519,0.726426558,1.516666667,7.25,43474327.79,7657.1724890000005,43461483,43492322,14,8,1,5
2016-10-22,657.29,0.7938729529999999,87089.48846000001,1.003805325,5.9111774420000005,257535000000.0,127614330.1,192181.5733,1878507.282,7.9,1237419.905,152388,187498,1454.416107,216708,392804,1351493.218,15943562.5,22686988.34,44243.56613,66.62886636,3996.090278,2003.473172,1469.0,11403.0,1197.642292,537.556091,362.8666667,7889.683333,3122174.064,1722626.301,1138153.0,8612605.0,9338686,2.5266666669999998,0.542226569,1.016666667,4.883333333,43454578.5,16125.590369999998,43423636,43477308,10,1,8,1
